date,cumulative_return
2024-07-03,11.038809188157721
2024-07-04,10.787129944439345
2024-07-05,10.838460900571677
2024-07-08,10.77253503607214
2024-07-09,10.722447964175622
2024-07-10,10.700721452856301
2024-07-11,10.527158139148671
2024-07-12,10.6167178041292
2024-07-15,10.715316361223458
2024-07-16,10.707604278961274
2024-07-18,10.792022555766959
2024-07-19,10.49730491748848
2024-07-22,10.41761340077895
2024-07-23,10.156978190562569
2024-07-24,9.95803963844383
2024-07-25,10.025375238410678
2024-07-26,10.260883987063119
2024-07-29,10.298532216601238
2024-07-30,10.317024628907388
2024-07-31,10.289410398871725
2024-08-01,10.230864914171494
2024-08-02,10.153495314702221
2024-08-05,9.940708184757789
2024-08-06,9.843933991209402
2024-08-07,10.007795007877453
2024-08-08,9.91665975619822
2024-08-09,9.976366199518534
2024-08-12,9.959698150758255
2024-08-13,9.72236503855991
2024-08-14,9.711501782900253
2024-08-16,9.93108881333396
2024-08-19,9.973297951736779
2024-08-20,10.148851480221682
2024-08-21,10.17066091715674
2024-08-22,10.184343643750967
2024-08-23,10.171490173313948
2024-08-26,10.241976946678236
2024-08-27,10.383365121485413
2024-08-28,10.44373496973152
2024-08-29,10.714984658760454
2024-08-30,10.94153744091485
2024-09-02,11.339414545152334
2024-09-03,11.196367858030662
2024-09-04,11.106310639355845
2024-09-05,11.015755866986662
2024-09-06,11.135583381705962
2024-09-09,11.185836304833945
2024-09-10,11.010697404427642
2024-09-11,11.182685131436504
2024-09-12,11.319927025457577
2024-09-13,11.60220582137761
2024-09-16,11.18301683389938
2024-09-17,11.215772452109846
2024-09-18,11.6562733228288
2024-09-19,11.588688946014795
2024-09-20,11.575586698730595
2024-09-23,11.596566879508408
2024-09-24,11.528733725847234
2024-09-25,11.644332034164698
2024-09-26,11.88398706360323
2024-09-27,11.863421510903994
2024-09-30,11.77552035823797
2024-10-01,11.775520358237959
2024-10-03,11.32913176880268
2024-10-04,10.960112778836708
2024-10-07,11.056389418690776
2024-10-08,10.919645078364073
2024-10-09,11.107886226054603
2024-10-10,11.139812588107842
2024-10-11,11.110456920141978
2024-10-14,10.955883572434889
2024-10-15,10.637615059291216
2024-10-16,10.537192138651035
2024-10-17,10.442905713574318
2024-10-18,10.442988639190034
2024-10-21,10.246206153080086
2024-10-22,10.075379384691365
2024-10-23,10.602620449456273
2024-10-24,10.677419354838111
2024-10-25,10.460568869723302
2024-10-28,10.462559084500622
2024-10-29,10.646902728252158
2024-10-30,10.534953147026537
2024-10-31,10.426735218508421
2024-11-01,10.482875860352683
2024-11-04,10.350360726427818
2024-11-05,10.494070818475217
2024-11-06,10.61986897752652
2024-11-07,10.45119827514655
2024-11-08,10.437017994857992
2024-11-11,10.24272327721973
2024-11-12,10.00953644580751
2024-11-13,9.889791856703953
2024-11-14,9.861845924205397
2024-11-18,9.89302595571713
2024-11-19,9.938386267517439
2024-11-21,9.72336014594848
2024-11-22,10.085413384193771
