date,cumulative_return
2024-07-03,14.627166431710096
2024-07-04,14.690936230200839
2024-07-05,14.981092959614546
2024-07-08,14.804627249356635
2024-07-09,14.812422257234598
2024-07-10,14.826270835060253
2024-07-11,14.700804378471837
2024-07-12,14.641015009535744
2024-07-15,15.043370097022283
2024-07-16,15.118003151172694
2024-07-18,14.965171241395728
2024-07-19,14.56687950907961
2024-07-22,14.6061033253165
2024-07-23,14.560991790363362
2024-07-24,14.358155734305681
2024-07-25,14.388091881581568
2024-07-26,14.744091549879101
2024-07-29,14.851480222239982
2024-07-30,14.8625922547468
2024-07-31,15.02819470934502
2024-08-01,15.138154075793306
2024-08-02,14.948586118251223
2024-08-05,14.73107222821059
2024-08-06,14.635458993282342
2024-08-07,15.101169251180995
2024-08-08,14.990214777343999
2024-08-09,15.196948337340643
2024-08-12,15.105564308814234
2024-08-13,15.04046770047194
2024-08-14,15.169831660999378
2024-08-16,15.399618542166913
2024-08-19,15.204743345218539
2024-08-20,15.219752881664327
2024-08-21,15.339663321999314
2024-08-22,15.442822787958342
2024-08-23,16.259225474748252
2024-08-26,16.302512646155456
2024-08-27,16.417032921468493
2024-08-28,16.674351107056015
2024-08-29,16.924952317769993
2024-08-30,17.063769798489773
2024-09-02,17.452773861844893
2024-09-03,17.316029521518224
2024-09-04,17.183431461977612
2024-09-05,17.004395057632344
2024-09-06,16.961854216766657
2024-09-09,16.990878182269626
2024-09-10,17.22331868314034
2024-09-11,17.94145451529886
2024-09-12,18.443569118499767
2024-09-13,18.466207811592028
2024-09-16,18.385272410646664
2024-09-17,18.819719711417882
2024-09-18,18.511816900239516
2024-09-19,18.683224147938276
2024-09-20,18.805456505513487
2024-09-23,19.46430052243027
2024-09-24,19.63794676175364
2024-09-25,19.56099179036292
2024-09-26,19.93316195372633
2024-09-27,20.007380379798168
2024-09-30,19.475910108631417
2024-10-01,19.16328053735684
2024-10-03,18.581142714983542
2024-10-04,18.527987395305345
2024-10-07,18.267020482626066
2024-10-08,18.71821875777327
2024-10-09,18.600464383447036
2024-10-10,18.62351770461791
2024-10-11,18.698067833152624
2024-10-14,18.735135583380682
2024-10-15,18.10854963098002
2024-10-16,18.266854631394626
2024-10-17,15.783232440499965
2024-10-18,15.691185007047789
2024-10-21,16.41520855792266
2024-10-22,16.19603615556762
2024-10-23,16.558255245044304
2024-10-24,16.086823119660828
2024-10-25,15.926942532547443
2024-10-28,15.603781408076088
2024-10-29,15.337756032837714
2024-10-30,15.486690438675677
2024-10-31,15.313624678662414
2024-11-01,15.379384691930511
2024-11-04,14.798241976945839
2024-11-05,15.377560328384536
2024-11-06,15.619122646984717
2024-11-07,15.347375404261502
2024-11-08,15.436520441163385
2024-11-11,15.451364126377747
2024-11-12,15.052243137904437
2024-11-13,14.676507173064902
2024-11-14,14.727589352350089
2024-11-18,14.783232440500017
2024-11-19,14.831661000082025
2024-11-21,14.764159548883791
2024-11-22,14.725433286341282
