date,cumulative_return
2024-07-03,18.69002404842775
2024-07-04,18.504187743593175
2024-07-05,18.38825773281284
2024-07-08,18.210382287087665
2024-07-09,18.371092130358228
2024-07-10,18.295546894434874
2024-07-11,18.16402686789865
2024-07-12,18.242557425988064
2024-07-15,18.62625424993694
2024-07-16,18.336097520523257
2024-07-18,18.317107554522735
2024-07-19,17.672029189815873
2024-07-22,18.09893025955627
2024-07-23,18.14885148022139
2024-07-24,17.995604942365862
2024-07-25,17.975868645823898
2024-07-26,18.359897172235673
2024-07-29,18.69284351936232
2024-07-30,18.581142714983816
2024-07-31,18.715067584375966
2024-08-01,18.8764408325723
2024-08-02,18.511568123392454
2024-08-05,17.93564972219836
2024-08-06,17.783149514884304
2024-08-07,18.144539348203818
2024-08-08,17.67153163612159
2024-08-09,17.741769632638665
2024-08-12,17.745915913424778
2024-08-13,17.693423998672312
2024-08-14,17.247947591010025
2024-08-16,17.734057550376484
2024-08-19,17.766647317355456
2024-08-20,17.82361721535689
2024-08-21,17.57683058296614
2024-08-22,17.756779169084353
2024-08-23,17.810514968072653
2024-08-26,17.802719960194707
2024-08-27,17.741769632638515
2024-08-28,17.633054150426037
2024-08-29,17.611825192801042
2024-08-30,17.744340326725908
2024-09-02,17.948337341403736
2024-09-03,18.007877933492598
2024-09-04,18.206318931917032
2024-09-05,18.143627166430676
2024-09-06,17.961522514303656
2024-09-09,18.06352102164261
2024-09-10,18.140973546727647
2024-09-11,18.052077286672926
2024-09-12,18.421593830333265
2024-09-13,18.434364375154537
2024-09-16,18.309478397876138
2024-09-17,18.314453934819486
2024-09-18,18.28999087818133
2024-09-19,18.284351936312174
2024-09-20,18.567625839620856
2024-09-23,18.839207231112635
2024-09-24,18.506841363296076
2024-09-25,18.597479061281003
2024-09-26,19.009951073885606
2024-09-27,18.82303673604664
2024-09-30,18.57376233518427
2024-10-01,18.632059043037323
2024-10-03,18.445725184508383
2024-10-04,17.9903806285751
2024-10-07,17.625673770626737
2024-10-08,17.89012355916643
2024-10-09,17.824363545898354
2024-10-10,17.956878679823223
2024-10-11,17.942366697071705
2024-10-14,17.741686707022797
2024-10-15,17.935069242888158
2024-10-16,17.778173977940817
2024-10-17,17.27232772203236
2024-10-18,17.35857036238396
2024-10-21,17.02686789949319
2024-10-22,16.953644580810096
2024-10-23,16.834065842938017
2024-10-24,17.31594659590253
2024-10-25,17.235674599883012
2024-10-28,17.397213699310782
2024-10-29,17.42955468944262
2024-10-30,17.583796334686852
2024-10-31,17.35251679243627
2024-11-01,17.48544655443974
2024-11-04,17.246703706774102
2024-11-05,17.53611410564625
2024-11-06,17.698731238078416
2024-11-07,17.327887884566525
2024-11-08,17.31553196782388
2024-11-11,17.19462642010019
2024-11-12,17.064516129031272
2024-11-13,16.882411476904274
2024-11-14,16.793349365618077
2024-11-18,16.631478563727377
2024-11-19,16.861431296126398
2024-11-21,17.16875362799466
2024-11-22,17.866075130606806
