date,cumulative_return
2024-07-03,19.10722282112859
2024-07-04,19.050750476821424
2024-07-05,19.074715979765326
2024-07-08,18.941288664067482
2024-07-09,20.27489841611984
2024-07-10,20.183846090056285
2024-07-11,20.088315780743766
2024-07-12,19.835060950326653
2024-07-15,19.970146778338933
2024-07-16,19.962849324155304
2024-07-18,19.970312629570294
2024-07-19,19.77170577991444
2024-07-22,19.96566879508985
2024-07-23,19.945434944853524
2024-07-24,19.710257898664015
2024-07-25,19.746662243966245
2024-07-26,20.002902396549402
2024-07-29,20.14860270337416
2024-07-30,20.351107056968946
2024-07-31,20.752715813913962
2024-08-01,21.156148934404854
2024-08-02,20.106891118665633
2024-08-05,19.235259971804417
2024-08-06,19.11957873787123
2024-08-07,19.51828509826598
2024-08-08,19.26511319346454
2024-08-09,19.273986234346864
2024-08-12,19.35533626337079
2024-08-13,19.194460568868767
2024-08-14,19.243220830913767
2024-08-16,19.255908450119325
2024-08-19,19.150592918151446
2024-08-20,19.258644995438097
2024-08-21,19.268596069324754
2024-08-22,19.36047765154551
2024-08-23,19.403516046105583
2024-08-26,19.30649307570999
2024-08-27,19.72626254249825
2024-08-28,19.49506592586337
2024-08-29,19.654780661745296
2024-08-30,19.57052823617106
2024-09-02,19.610995936643686
2024-09-03,19.56074301351575
2024-09-04,19.45982253918122
2024-09-05,19.39737955054208
2024-09-06,19.210879840781782
2024-09-09,19.14387594327788
2024-09-10,19.338999917073405
2024-09-11,19.30450286093274
2024-09-12,19.56696243469508
2024-09-13,19.426320590429366
2024-09-16,19.38145783232335
2024-09-17,19.309727174723267
2024-09-18,19.240650136826254
2024-09-19,19.485114851976746
2024-09-20,19.92130359067806
2024-09-23,20.035077535449577
2024-09-24,20.127124968901775
2024-09-25,20.204577493986754
2024-09-26,21.19719711418734
2024-09-27,21.382618790943294
2024-09-30,20.955386018739983
2024-10-01,20.835973132099287
2024-10-03,19.975785720207764
2024-10-04,19.90679160792654
2024-10-07,19.777013019320588
2024-10-08,19.784393399119903
2024-10-09,20.163778091051224
2024-10-10,20.46794924952203
2024-10-11,20.190231362466733
2024-10-14,19.79417862177518
2024-10-15,19.64308814992845
2024-10-16,19.538850650965003
2024-10-17,19.14055891864889
2024-10-18,19.07645741769526
2024-10-21,19.193880089558636
2024-10-22,18.774939878927615
2024-10-23,18.82950493407316
2024-10-24,18.510241313540785
2024-10-25,18.0776183763155
2024-10-28,18.045111534952156
2024-10-29,17.319927025457208
2024-10-30,17.668960942034072
2024-10-31,17.37042872543236
2024-11-01,17.426071813582283
2024-11-04,17.330624429885436
2024-11-05,17.525748403680886
2024-11-06,17.83116344638753
2024-11-07,17.741437930175607
2024-11-08,17.74616469027183
2024-11-11,17.906542831079502
2024-11-12,17.480968571190658
2024-11-13,17.325897669789217
2024-11-14,17.253669458494716
2024-11-18,17.399452690935217
2024-11-19,17.17613400779398
2024-11-21,17.01384857782469
2024-11-22,17.349116842191535
